user,docno,query,relevance,probChange,totalProbTarget,totalProbExpansion,totalProbExpanded,qtotalProbTarget,qtotalProbExpansion,qtotalProbExpanded,totalProbTargetQL,totalProbExpansionQL,totalProbExpandedQL,qtotalProbTargetQL,qtotalProbExpansionQL,qtotalProbExpandedQL,ttProbTtest,qProbTtest,ttAPTarget,ttAPExpansion,ttAPExpanded,qAPTarget,qAPExpansion,qAPExpanded,pqTTRecall,qpqRecall,pqTTResultsRecall,qpqResultsRecall,qTTSim
VXDPZ,LA081190-0094,329,0,0.006607103152462119,0.017427107489082504,0.024034210641544627,0.020069948750067356,0.006661719870520968,0.015335964986546984,0.010131417916931375,-6.724581938783598,-6.15611855738327,-6.281317847614045,-7.207046515336077,-6.394176371682283,-6.800330437707117,0.3837066461177151,0.21557233436417872,0.42025049603174597,0.49644133644133653,0.6020833333333333,0.1851851851851852,0.6675385062481837,0.6666666666666666,0.875,0.6666666666666666,0.7,0.4,0.2222222222222222
VXDPZ,AP891104-0005,146,1,-0.0032240056184998324,0.009978089460679377,0.006754083842179547,0.008688487213279446,0.0019750684211121503,0.00393772243640322,0.0027601300272285783,-6.87353926441344,-7.23805465487035,-6.743816212463811,-8.339870438852698,-7.633465134499218,-7.981973937510399,0.44753566756906504,0.10903036214872121,0.43288451744334094,0.12967424357001966,0.3620772946859903,0.006666666666666666,0.050362346801595334,0.011764705882352941,0.8333333333333334,0.2,0.56,0.2,0.0
VXDPZ,WTX033-B18-207,530,1,-9.808150364065149E-4,0.0077537251491645144,0.006772910112757997,0.007067154623679952,8.368937580515098E-4,5.017740663641367E-4,6.023099738703487E-4,-7.6160645682593575,-7.174378372140431,-7.235701646620045,-9.965968749398737,-12.302068480954178,-10.497113153462644,0.6950326692430413,0.37891390075423437,0.11448673925492865,0.1362791564282416,0.2217989417989418,0.0013123359580052493,0.004115226337448559,0.0013280212483399733,0.2857142857142857,0.0,0.25,0.0,0.0
VXDPZ,AP881206-0121,137,0,0.0027770975452287936,0.012359298993156145,0.015136396538384939,0.013470138011247662,8.132845292156643E-4,0.002793069621780532,0.0016051985662416113,-7.056123301127715,-7.308200804823153,-6.7724420762788125,-9.17827422155817,-7.669870551271043,-8.158677951055832,0.6387031367644538,0.15340337671396392,0.5383838383838383,0.3448693811332825,0.5263091758902293,0.0047169811320754715,0.0482364249413402,0.019230769230769232,0.875,0.0,0.4,0.04,0.0
VXDPZ,AP880421-0310,195,1,0.007927986167324517,0.010379791678928945,0.018307777846253464,0.014343784762591204,0.007033461854765235,0.011131196459006029,0.009082329156885631,-7.090020888509107,-6.587426254209857,-6.733668606635863,-9.92090774559094,-9.18884384875475,-9.311524362788623,0.005678784124868737,0.1089136827719657,0.21070091258853332,0.39830127071675075,0.3032265571411219,0.18805181647126937,0.27695417651013665,0.20181940700808626,0.7777777777777778,0.42857142857142855,0.52,0.16,0.23076923076923078
VXDPZ,FBIS3-22688,428,0,0.0017684095365369168,0.02023383742329115,0.022002246959828067,0.020941201237905917,0.0035701013244548705,0.0034594722719236484,0.0035258497034423813,-6.818720799253351,-6.914715577166501,-6.46361607072187,-8.346340374353996,-7.235643037225389,-7.616915745225111,0.7639033572337252,0.951179931757777,0.44376337257863363,0.5071401362644445,0.518627730294397,0.06666666666666667,0.06522516574509642,0.08333333333333333,0.6666666666666666,0.3333333333333333,0.3,0.1,0.09090909090909091
VXDPZ,FBIS3-22688,434,0,0.0017684095365369168,0.02023383742329115,0.022002246959828067,0.020941201237905917,0.002975882564206804,9.72482785154502E-5,0.0018244288499302626,-6.818720799253351,-6.914715577166501,-6.46361607072187,-7.073566382857928,-9.93877414730628,-7.514850624106263,0.7639033572337252,0.4499465721781006,0.44376337257863363,0.5071401362644445,0.518627730294397,0.0625,8.457880888461487E-4,0.0625,0.6666666666666666,0.5,0.3,0.0,0.1
VXDPZ,FBIS3-22688,435,1,0.0017684095365369168,0.02023383742329115,0.022002246959828067,0.020941201237905917,0.0018605141431912815,0.0017741354166854306,0.001825962652588941,-6.818720799253351,-6.914715577166501,-6.46361607072187,-8.837052652278796,-10.02403182023728,-9.039508619303994,0.7639033572337252,0.9332567418881578,0.44376337257863363,0.5071401362644445,0.518627730294397,0.02737127371273713,0.0209166000532907,0.031729055258467025,0.6666666666666666,0.3333333333333333,0.3,0.0,0.0
VXDPZ,FBIS3-22688,445,0,0.0017684095365369168,0.02023383742329115,0.022002246959828067,0.020941201237905917,0.006104959153227046,0.004851136366189776,0.0056034300384121384,-6.818720799253351,-6.914715577166501,-6.46361607072187,-9.129178749518307,-8.658154359684755,-8.853245707817377,0.7639033572337252,0.5021760917072096,0.44376337257863363,0.5071401362644445,0.518627730294397,0.5,0.25,0.5,0.6666666666666666,0.5,0.3,0.0,0.1
VXDPZ,FBIS3-22688,658,0,0.0017684095365369168,0.02023383742329115,0.022002246959828067,0.020941201237905917,6.058890060002995E-4,0.003108296439345296,0.001606851979338298,-6.818720799253351,-6.914715577166501,-6.46361607072187,-10.330458756437167,-6.6588135205384145,-7.414782220626561,0.7639033572337252,0.27482430375211125,0.44376337257863363,0.5071401362644445,0.518627730294397,0.006024096385542169,0.11333333333333334,0.038461538461538464,0.6666666666666666,0.5,0.3,0.1,0.1
VXDPZ,FBIS3-22688,667,0,0.0017684095365369168,0.02023383742329115,0.022002246959828067,0.020941201237905917,9.659609581918515E-4,3.3437607569139786E-4,7.1332700519167E-4,-6.818720799253351,-6.914715577166501,-6.46361607072187,-9.307477905646627,-9.159536410364609,-9.04726743169999,0.7639033572337252,0.5092431646189871,0.44376337257863363,0.5071401362644445,0.518627730294397,0.009009009009009009,0.0020671600526588453,0.005952380952380952,0.6666666666666666,0.3333333333333333,0.3,0.0,0.0
VXDPZ,FBIS3-22688,688,0,0.0017684095365369168,0.02023383742329115,0.022002246959828067,0.020941201237905917,0.002569455089340112,0.0017910339347590365,0.0022580866275076815,-6.818720799253351,-6.914715577166501,-6.46361607072187,-9.025622395061605,-8.751777062254344,-8.751623191216844,0.7639033572337252,0.6144932261384173,0.44376337257863363,0.5071401362644445,0.518627730294397,0.005952380952380952,0.006064804014088203,0.0045045045045045045,0.6666666666666666,0.16666666666666666,0.3,0.0,0.0
VXDPZ,FBIS3-22688,689,0,0.0017684095365369168,0.02023383742329115,0.022002246959828067,0.020941201237905917,3.7786115609478196E-4,0.0036327105817924583,0.0016798009263738528,-6.818720799253351,-6.914715577166501,-6.46361607072187,-9.01433859309041,-7.400746271139583,-7.884694467474216,0.7639033572337252,0.19917563572957234,0.44376337257863363,0.5071401362644445,0.518627730294397,0.0,0.0729260383865647,0.0,0.6666666666666666,0.0,0.3,0.0,0.2
VXDPZ,AP880220-0009,181,0,0.010492547602137612,0.012199515930495116,0.02269206353263273,0.01744578973156392,0.0026471189385946906,0.0019494434147885708,0.002298281176691631,-7.589161142877016,-6.755858671317012,-6.610030975098062,-10.211509430773896,-10.428176071336377,-10.195548022117338,0.3789124020811113,0.3465082561154319,0.36314247921390774,0.30870766974736613,0.2930662229049325,0.006385281385281385,0.006252595545685169,0.005265151515151515,0.6666666666666666,0.18181818181818182,0.48,0.0,0.0
VXDPZ,FT931-4409,389,1,1.8355676511361122E-4,0.006195135327341756,0.006378692092455367,0.006268558033387201,3.0935437120358915E-4,3.135867718840032E-4,3.110473314757548E-4,-7.421967404640292,-7.211611781712844,-7.2158677917253415,-9.34989960937746,-9.390389705003077,-9.365036970852898,0.9382538690413738,0.8599534111888337,0.1028138528138528,0.09302503565430253,0.13922902494331066,0.0,0.001734917960128367,0.0,0.5714285714285714,0.0,0.2,0.0,0.0
VXDPZ,WTX026-B17-307,490,0,-8.679815911455442E-4,0.006079714939657076,0.005211733348511532,0.005472127825855196,5.334198926662442E-4,0.0012014468992196617,0.0010010387972536365,-8.558458781544374,-9.86608380256518,-8.13820141744094,-9.841424623388237,-9.123680114447811,-9.277180244849635,0.6830954074154623,0.4012884326008138,0.17875164904404667,0.06605809208611486,0.22761702235386444,0.007575757575757576,0.018880933956798084,0.047619047619047616,0.6666666666666666,0.3333333333333333,0.1,0.0,0.09090909090909091
VXDPZ,FT924-4583,400,1,-7.132505264022431E-4,0.009946167258390388,0.009232916731988146,0.009660867047829492,0.001297644052355125,0.001619904760286611,0.0014265483355277195,-6.879704234725869,-7.374592738103016,-6.953708730754367,-8.520773281941745,-8.226468496870249,-8.361469361145936,0.7899155316355626,0.663851055311034,0.2297641653158758,0.16688478097791826,0.31299133013529296,0.012205387205387205,0.017735017470180494,0.01906318082788671,0.625,0.3333333333333333,0.3,0.0,0.0
VXDPZ,FT924-4768,357,0,0.003802483172256588,0.007913610318804552,0.011716093491061138,0.009434603587707186,1.2132413816144453E-4,3.5243436902892867E-4,2.137682305084382E-4,-7.313311250452941,-6.626120654474414,-6.687011295678034,-10.16994407573984,-10.157762510042279,-9.880953206711613,0.4330286385883084,0.5474419625250355,0.4709183673469388,0.29789285664861703,0.6282312925170067,0.0,0.0013717421124828533,0.0,0.8571428571428571,0.0,0.3,0.0,0.0
VXDPZ,FT924-4768,659,0,0.003802483172256588,0.007913610318804552,0.011716093491061138,0.009434603587707186,0.002426609118854357,0.0016786223782212554,0.0021274144226011166,-7.313311250452941,-6.626120654474414,-6.687011295678034,-8.324707672714888,-8.791107658388245,-8.481079693366539,0.4330286385883084,0.17960268087183923,0.4709183673469388,0.29789285664861703,0.6282312925170067,0.20833333333333334,0.02638352638352638,0.1503267973856209,0.8571428571428571,0.6666666666666666,0.3,0.0,0.1111111111111111
VXDPZ,FT924-4768,696,0,0.003802483172256588,0.007913610318804552,0.011716093491061138,0.009434603587707186,0.00178746435792751,0.0013890825520496606,0.0016281116355763702,-7.313311250452941,-6.626120654474414,-6.687011295678034,-9.244412831589306,-9.629561133003156,-9.371187232501345,0.4330286385883084,0.39817750679158237,0.4709183673469388,0.29789285664861703,0.6282312925170067,0.16666666666666666,0.023809523809523808,0.1111111111111111,0.8571428571428571,0.3333333333333333,0.3,0.0,0.1111111111111111
VXDPZ,AP881027-0126,153,0,0.011605786066490778,0.017030417132625673,0.028636203199116448,0.022833310165871055,0.00575228938667494,0.018906540810844308,0.012329415098759624,-6.4836339098421885,-6.59976993554441,-6.390820463713933,-8.031437571495367,-6.574582487831638,-6.953353864912009,0.27420690376975065,0.11593157835552706,0.3844341090733987,0.37167999154448234,0.4789521625270417,0.08888888888888889,0.3067706985574709,0.13888888888888887,0.8888888888888888,0.3333333333333333,0.64,0.36,0.15384615384615385
VXDPZ,WTX091-B03-478,493,0,-0.001759538476788568,0.007695562720134094,0.005936024243345525,0.0064638857863820965,4.904890580996331E-6,8.578674461962927E-6,7.476539297672947E-6,-7.048732421187262,-7.893369570978825,-7.415760571164599,-12.225277772841775,-11.666231148012175,-11.803740533777301,0.5327334341795293,-1.0,0.13634512813368463,0.10433232046971233,0.1887928101042855,0.0,0.0,0.0,0.8571428571428571,0.0,0.1,0.0,0.0
VXDPZ,WTX027-B07-9,525,0,4.349931441741497E-4,0.006094654242529914,0.006529647386704064,0.006399149443451818,0.001405970544942467,0.0016419046196547813,0.001571124397241087,-7.75396744634425,-7.35209178651349,-7.400555322678624,-7.263785012601958,-7.696210514345923,-7.359803953930667,0.7055489318080097,0.8997941303304582,0.22589114832535886,0.11695521787447839,0.44896708683473385,0.05606060606060606,0.06399925037481259,0.27941176470588236,0.75,1.0,0.2,0.0,0.0
VXDPZ,AP890925-0191,188,1,0.010268988761905061,0.009851995243067024,0.020120984004972083,0.013959590747829048,2.878905213759185E-4,2.2300924625396484E-4,2.6193801132713706E-4,-7.220277605806835,-6.922343874162394,-6.90465046107125,-10.732386259691346,-9.827285089658925,-10.102989173703476,0.19008255437024857,0.6003451388013645,0.10446310700443909,0.34365853133811325,0.3148552326723968,0.0013698630136986301,0.001240560550266977,0.002336448598130841,0.6,0.0,0.44,0.0,0.0
VXDPZ,FBIS4-17908,426,1,-0.001850082403769164,0.004895334436272833,0.003045252032503669,0.004155301474765167,4.6864978896227276E-4,3.1066980303474234E-4,4.054577945912606E-4,-7.498086224998342,-10.22584145563977,-7.503636435587195,-9.53379334626433,-9.95481021231381,-9.634588548644524,0.36447312414506017,0.2683986030537026,0.12903584510727367,0.02916574335901518,0.10436710505360391,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0
VXDPZ,GX244-07-12005999,788,2,0.013866311944552087,0.01785434014937123,0.03172065209392332,0.02062760253828165,0.0043044350459939375,0.005208094813621401,0.00448516699951943,-6.660927240901669,-6.286083035410187,-6.387413602886444,-6.766389056898499,-5.960610555779094,-6.3387065820209685,0.06456317192164461,0.8700730804220105,0.18253233392122284,0.5934328582624037,0.2582537288419641,0.08954451345755693,0.13333333333333333,0.10460992907801418,0.6666666666666666,0.5,0.5,0.2,0.0
VXDPZ,AP890107-0088,146,0,-0.0027247480503385995,0.01608150439298873,0.013356756342650131,0.01499160517285329,0.0014036266130237724,0.0033879967623751716,0.002197374672764332,-6.615630918290616,-6.8045200497407645,-6.593338093665895,-8.48658063718543,-7.679124511795385,-8.077604279395565,0.4783774017358623,0.07096893912892865,0.31032428355957764,0.36445741378228164,0.35595490932767143,0.001834862385321101,0.03675783293617953,0.004166666666666667,0.9,0.0,0.64,0.16,0.0
VXDPZ,WTX091-B18-4,493,1,-0.004029210196861929,0.009131974124124712,0.005102763927262783,0.00631152698632136,4.946183583691396E-6,8.301414388031177E-6,7.294845146729242E-6,-7.536189799209957,-8.267288784375102,-7.886857217037745,-12.21689427194544,-11.699084649483021,-11.828342603530901,0.08255299030104735,-1.0,0.2014442155067155,0.04255285424707141,0.23213203848895222,0.0,0.0,0.0,0.875,0.0,0.1,0.0,0.125
VXDPZ,GX056-58-7243426,839,0,-6.470065603218546E-4,0.0025262823565319796,0.0018792757962101247,0.0023321803884354233,0.0016189114210609784,0.0026943694411677055,0.0019415488270929967,-8.582692962822806,-9.115342011513313,-7.924495858961858,-8.116889405693634,-7.556540572851157,-7.906157414114127,0.7279168697316815,0.28346651301518366,0.052697302697302696,0.017804424754785084,0.04318240454076367,0.07539682539682539,0.07323232323232323,0.13888888888888887,0.5,0.6666666666666666,0.0,0.05,0.0
VXDPZ,AP881129-0210,145,1,0.004614768158503193,0.011409281082911182,0.01602404924141438,0.01325518834631246,0.002888674681378057,0.005191038427250302,0.003809620179726955,-6.942542824905135,-6.930747329105454,-6.811911570291535,-9.057680670857412,-8.648862715049297,-8.833860147570405,0.18273691147043358,0.3648976057467047,0.18629366004366005,0.23370395237547387,0.28316079705734876,0.0625,0.08510679979415789,0.125,0.9,0.25,0.6,0.0,0.07692307692307693
VXDPZ,AP881129-0210,155,0,0.004614768158503193,0.011409281082911182,0.01602404924141438,0.013716665162162777,0.0010813289770612619,0.0014526963482154908,0.0012670126626383763,-6.942542824905135,-6.930747329105454,-6.8021109646581355,-9.496330636080035,-8.806095432530855,-9.034879158503395,0.18273691147043358,0.3617373729913135,0.18629366004366005,0.23370395237547387,0.2968610918610918,0.007944514501891552,0.012090491760896037,0.012896825396825396,0.9,0.0,0.6,0.0,0.0
VXDPZ,LA012490-0048,326,0,0.005675479728737979,0.009574735747046396,0.015250215475784375,0.011844927638541586,1.0052122499333644E-5,1.666258027829142E-5,1.2696305610916754E-5,-6.992934287860206,-6.723546193013532,-6.7371858003147675,-14.24053366623556,-13.534570214925512,-13.891703908384933,0.1932590453454327,0.49385122217970034,0.4076394006386637,0.3426471070324737,0.4818055555555555,0.0,0.0,0.0,0.875,0.0,0.3,0.0,0.0
VXDPZ,FT921-8098,378,0,3.971443839443087E-4,0.004614098170498361,0.0050112425544426705,0.004772955924076085,0.0013371396930614246,6.626613732977056E-4,0.001067348365155937,-7.999883485350105,-9.178107316943645,-7.852195622308571,-8.572986638362536,-9.509850860185745,-8.846881595969476,0.8649795800698827,0.48163413661342735,0.156060311232725,0.027396640893699406,0.16376577288857988,0.125,0.005263157894736842,0.05555555555555555,0.8888888888888888,0.5,0.0,0.0,0.1
VXDPZ,FR940318-0-00101,338,0,0.004205455685846762,0.00708626860485023,0.011291724290696994,0.008768450879188936,1.455414209396807E-4,1.8289794286354246E-4,1.6048402970922539E-4,-7.644184573183192,-7.7188171800748915,-6.829070157298758,-11.20295411474245,-11.553579392979174,-11.291949496167078,0.3331018886182542,0.5130700513552958,0.16215612344644606,0.26323769767647315,0.25150375939849623,0.0,9.541984732824427E-4,0.0,0.5714285714285714,0.0,0.4,0.0,0.0
VXDPZ,GX002-31-7845435,744,0,-4.514331981844261E-4,0.005382898412690785,0.00493146521450636,0.005247468453235458,0.0011882664179955925,8.944862489107506E-5,8.586210800642373E-4,-7.703387534948873,-11.984025279299225,-7.6053974688447274,-10.041481969708904,-11.477656241754872,-10.093616770238906,0.8507656496960452,0.315358100385483,0.02958105667640197,0.05376325171216812,0.03320500294119331,0.006410256410256411,2.4172105390379503E-4,0.005747126436781609,0.125,0.3333333333333333,0.0,0.0,0.0
VXDPZ,AP891130-0220,187,0,-0.0035891806830998293,0.015060197656427089,0.011471016973327261,0.013624525383187158,5.366812856869457E-4,8.576869482805138E-4,6.650835507243729E-4,-6.558763958137521,-6.75026402998577,-6.572234447287471,-9.796024310264695,-9.21791089580476,-9.422410158620705,0.3458912986686101,0.3404052034504792,0.3939893303260083,0.33966353908773245,0.44887255601541315,0.0015060240963855422,0.0058898587939748065,0.0038461538461538464,0.7142857142857143,0.25,0.08,0.0,0.1
VXDPZ,FT942-768,352,0,-0.0037804811933860242,0.007723442260369387,0.0039429610669833625,0.006211249783014978,4.5826179755387896E-4,9.272428634656079E-4,6.458542239185705E-4,-7.0708582476148365,-8.35376390155138,-7.23050156556089,-10.841897076792467,-11.57376237445309,-10.885102631262017,0.16731942499034952,0.5070569482739604,0.2583979889338837,0.04991669120079114,0.33192425853716173,0.0,0.010458800416040678,0.0,0.8571428571428571,0.0,0.1,0.0,0.0
VXDPZ,FT942-768,395,0,-0.0037804811933860242,0.007723442260369387,0.0039429610669833625,0.006211249783014978,7.751135377837721E-4,0.0013704556037688073,0.0010132503641777863,-7.0708582476148365,-8.35376390155138,-7.23050156556089,-7.1625010389749,-6.592612036931611,-6.89459193304039,0.16731942499034952,-1.0,0.2583979889338837,0.04991669120079114,0.33192425853716173,0.045454545454545456,0.08333333333333333,0.125,0.8571428571428571,1.0,0.1,0.0,0.14285714285714285
